Date,Open,High,Low,Close,Adj Close,Volume
1996-10-30,0.008743551559746265,0.008802042342722416,0.00873515009880066,0.008758101612329483,0.008758101612329483,0
1996-11-01,0.008810572326183319,0.008810572326183319,0.008810572326183319,0.008810572326183319,0.008810572326183319,0
1996-11-04,0.00882768351584673,0.00885347556322813,0.008773468434810638,0.008781173266470432,0.008781173266470432,0
1996-11-05,0.008794301189482212,0.008814455941319466,0.008746610954403877,0.008752735331654549,0.008752735331654549,0
1996-11-06,0.008754267357289791,0.00879894383251667,0.008719916455447674,0.00877577904611826,0.00877577904611826,0
1996-11-08,0.008929369039833546,0.00898069143295288,0.0089039271697402,0.008949346840381622,0.008949346840381622,0
1996-11-11,0.008967805653810501,0.009020386263728142,0.008931761607527733,0.008999279700219631,0.008999279700219631,0
1996-11-12,0.009007385931909084,0.009018759243190289,0.008964589796960354,0.008982304483652115,0.008982304483652115,0
1996-11-13,0.00898069143295288,0.00898069143295288,0.00898069143295288,0.00898069143295288,0.00898069143295288,0
1996-11-15,0.008974243886768818,0.009045680053532124,0.008967001922428608,0.009004952386021614,0.009004952386021614,0
1996-11-18,0.009018759243190289,0.009025270119309425,0.008954957127571106,0.008976660668849945,0.008976660668849945,0
1996-11-19,0.008984725922346115,0.008992806077003479,0.00894454400986433,0.008962179534137249,0.008962179534137249,0
1996-11-20,0.00896137673407793,0.008988764137029648,0.008952551521360874,0.008967001922428608,0.008967001922428608,0
1996-11-21,0.008974243886768818,0.008992806077003479,0.008938946761190891,0.008988764137029648,0.008988764137029648,0
1996-11-22,0.008989572525024414,0.009006574749946594,0.008952551521360874,0.00897504948079586,0.00897504948079586,0
1996-11-26,0.008879417553544044,0.008905512280762196,0.008866820484399796,0.008896796964108944,0.008896796964108944,0
1996-11-28,0.008840169757604599,0.008845643140375614,0.008777319453656673,0.00879739597439766,0.00879739597439766,0
1996-11-29,0.008791209198534489,0.008822232484817505,0.008776549249887466,0.008787346072494984,0.008787346072494984,0
1996-12-02,0.00879198219627142,0.008810572326183319,0.008711560629308224,0.008732099086046219,0.008732099086046219,0
1996-12-03,0.008736676536500454,0.008862891234457493,0.00872600357979536,0.008826125413179398,0.008826125413179398,0
1996-12-04,0.008822232484817505,0.008857395499944687,0.008814455941319466,0.008845643140375614,0.008845643140375614,0
1996-12-05,0.008861320093274117,0.008924586698412895,0.008826125413179398,0.008908686228096485,0.008908686228096485,0
1996-12-06,0.008904718793928623,0.008950147777795792,0.008849557489156723,0.00885347556322813,0.00885347556322813,0
1996-12-09,0.008840169757604599,0.008865248411893845,0.008812124840915203,0.008818342350423336,0.008818342350423336,0
1996-12-10,0.008813679218292236,0.008852691389620304,0.008793528191745281,0.008822232484817505,0.008822232484817505,0
1996-12-11,0.008841733448207378,0.008882571943104267,0.008823788724839687,0.008858965709805489,0.008858965709805489,0
1996-12-12,0.008861320093274117,0.008894423022866249,0.008805141784250736,0.008839388377964497,0.008839388377964497,0
1996-12-13,0.008846426382660866,0.00887784082442522,0.008771929889917374,0.008783487603068352,0.008783487603068352,0
1996-12-16,0.008773468434810638,0.008802817203104496,0.008749672211706638,0.008785801939666271,0.008785801939666271,0
1996-12-17,0.008795075118541718,0.008816787041723728,0.008760402910411358,0.008785801939666271,0.008785801939666271,0
1996-12-18,0.008791209198534489,0.008830022066831589,0.008786574006080627,0.008800492621958256,0.008800492621958256,0
1996-12-19,0.008818342350423336,0.008826125413179398,0.008757334202528,0.008771160617470741,0.008771160617470741,0
1996-12-20,0.008771929889917374,0.008772699162364006,0.008740494027733803,0.008752735331654549,0.008752735331654549,0
1996-12-23,0.008760402910411358,0.008784258738160133,0.008745080791413784,0.008768083527684212,0.008768083527684212,0
1996-12-24,0.008760402910411358,0.008764241822063923,0.008733624592423439,0.008741258643567562,0.008741258643567562,0
1996-12-25,0.008737440221011639,0.008741258643567562,0.008719155564904213,0.008723719976842403,0.008723719976842403,0
1996-12-26,0.00872600357979536,0.008741258643567562,0.008689607493579388,0.008704735897481441,0.008704735897481441,0
1996-12-27,0.00871459674090147,0.008718395605683327,0.00861178059130907,0.008676789700984955,0.008676789700984955,0
1996-12-30,0.00864378921687603,0.008658008649945259,0.008605851791799068,0.008605851791799068,0.008605851791799068,0
1996-12-31,0.00861474871635437,0.008651267737150192,0.008588851429522038,0.008628127165138721,0.008628127165138721,0
1997-01-01,0.008624407462775707,0.008639308623969555,0.008624407462775707,0.008631851524114609,0.008631851524114609,0
1997-01-02,0.00861920416355133,0.008674531243741512,0.008605851791799068,0.008646778762340546,0.008646778762340546,0
1997-01-03,0.008645283989608288,0.008673026226460934,0.008568980731070042,0.008590326644480228,0.008590326644480228,0
1997-01-06,0.008568980731070042,0.008669267408549786,0.00854846928268671,0.008642295375466347,0.008642295375466347,0
1997-01-07,0.00864378921687603,0.008710801601409912,0.00861920416355133,0.008679049089550972,0.008679049089550972,0
1997-01-08,0.0086700189858675,0.008703219704329967,0.008620689623057842,0.008631851524114609,0.008631851524114609,0
1997-01-09,0.008637816645205021,0.008643042296171188,0.008587377145886421,0.008597712963819504,0.008597712963819504,0
1997-01-10,0.008598452433943748,0.0086805559694767,0.008571184240281582,0.008612522855401039,0.008612522855401039,0
1997-01-13,0.008611039258539677,0.008629617281258106,0.008580745197832584,0.008585164323449135,0.008585164323449135,0
1997-01-14,0.00858148094266653,0.008605851791799068,0.00854627788066864,0.008551393635571003,0.008551393635571003,0
1997-01-15,0.008541897870600224,0.008568980731070042,0.008512087166309357,0.008563843555748463,0.008563843555748463,0
1997-01-16,0.008563843555748463,0.00860437098890543,0.008523696102201939,0.008580745197832584,0.008580745197832584,0
1997-01-17,0.008573388680815697,0.008585164323449135,0.008520064875483513,0.008523696102201939,0.008523696102201939,0
1997-01-20,0.008519339375197887,0.008528784848749638,0.008457374759018421,0.008481044322252274,0.008481044322252274,0
1997-01-21,0.008470986969769001,0.008514261804521084,0.008455229923129082,0.008483203127980232,0.008483203127980232,0
1997-01-22,0.008479606360197067,0.008479606360197067,0.008479606360197067,0.008479606360197067,0.008479606360197067,0
1997-01-23,0.008402654901146889,0.00842530932277441,0.008347244933247566,0.008389261551201344,0.008389261551201344,0
1997-01-24,0.008419634774327278,0.008449514396488667,0.008322929963469505,0.008413967676460743,0.008413967676460743,0
1997-01-27,0.008403361774981022,0.008410428650677204,0.00835771020501852,0.008366100490093231,0.008366100490093231,0
1997-01-28,0.008361204527318478,0.008364700712263584,0.00821355264633894,0.00826446246355772,0.00826446246355772,0
1997-01-30,0.008173273876309395,0.00827472098171711,0.008163264952600002,0.00821355264633894,0.00821355264633894,0
1997-01-31,0.008189337328076363,0.008267879486083984,0.008175946772098541,0.008247422985732555,0.008247422985732555,0
1997-02-03,0.008244022727012634,0.008247422985732555,0.008179958909749985,0.008220303803682327,0.008220303803682327,0
1997-02-04,0.008210180327296257,0.008220303803682327,0.008163264952600002,0.008165931329131126,0.008165931329131126,0
1997-02-05,0.008156606927514076,0.008163264952600002,0.008074935525655746,0.008097821846604347,0.008097821846604347,0
1997-02-06,0.008091923780739307,0.008149959146976471,0.008064515888690948,0.008077544160187244,0.008077544160187244,0
1997-02-07,0.008049584925174713,0.008240626193583012,0.008017960004508495,0.008120178245007992,0.008120178245007992,0
1997-02-10,0.00817661453038454,0.008177951909601688,0.008087997324764729,0.00814597588032484,0.00814597588032484,0
1997-02-11,0.00813603401184082,0.008159934543073177,0.008103727363049984,0.008111615665256977,0.008111615665256977,0
1997-02-13,0.008046346716582775,0.00807819701731205,0.008022462949156761,0.008049584925174713,0.008049584925174713,0
1997-02-14,0.00803858507424593,0.008084074594080448,0.008011536672711372,0.008048289455473423,0.008048289455473423,0
1997-02-17,0.008028903976082802,0.008071024902164936,0.008021175861358643,0.008028903976082802,0.008028903976082802,0
1997-02-18,0.00803858507424593,0.008085381239652634,0.00802375003695488,0.008064515888690948,0.008064515888690948,0
1997-02-19,0.008054772391915321,0.008065816946327686,0.008027615025639534,0.008031483739614487,0.008031483739614487,0
1997-02-21,0.008143322542309761,0.008169267326593399,0.008097166195511818,0.008116883225739002,0.008116883225739002,0
1997-02-25,0.008196720853447914,0.008237232454121113,0.008171937428414822,0.008237232454121113,0.008237232454121113,0
1997-02-26,0.008223684504628181,0.008296689949929714,0.00815527606755495,0.008186656050384045,0.008186656050384045,0
1997-02-28,0.008286377415060997,0.008340283297002316,0.008259684778749943,0.00831255130469799,0.00831255130469799,0
1997-03-03,0.008286377415060997,0.00830426812171936,0.008241984993219376,0.00824334379285574,0.00824334379285574,0
1997-03-04,0.008245382457971573,0.00826446246355772,0.008179958909749985,0.008191349916160107,0.008191349916160107,0
1997-03-05,0.008192691951990128,0.008257638663053513,0.008177951909601688,0.008250825107097626,0.008250825107097626,0
1997-03-06,0.008256274275481701,0.00827472098171711,0.00820950698107481,0.00826241448521614,0.00826241448521614,0
1997-03-07,0.008256274275481701,0.00826924666762352,0.008190007880330086,0.008196720853447914,0.008196720853447914,0
1997-03-10,0.008212877437472343,0.008230452425777912,0.00820748507976532,0.008222331292927265,0.008222331292927265,0
1997-03-11,0.008219628594815731,0.008257638663053513,0.00819470640271902,0.008206811733543873,0.008206811733543873,0
1997-03-12,0.008201426826417446,0.008210180327296257,0.008139345794916153,0.008178621530532837,0.008178621530532837,0
1997-03-13,0.008181966841220856,0.008203445002436638,0.008101101964712143,0.008101757615804672,0.008101757615804672,0
1997-03-14,0.008110299706459045,0.008133388124406338,0.008056070655584335,0.008102414198219776,0.008102414198219776,0
1997-03-17,0.008100445382297039,0.00812215730547905,0.00807950273156166,0.008080808445811272,0.008080808445811272,0
1997-03-19,0.008153281174600124,0.008169934153556824,0.008110299706459045,0.008146639913320541,0.008146639913320541,0
1997-03-20,0.008128099143505096,0.008190007880330086,0.00807950273156166,0.008082767017185688,0.008082767017185688,0
1997-03-21,0.008089305832982063,0.008177951909601688,0.008088652044534683,0.008151952177286148,0.008151952177286148,0
1997-03-24,0.008159934543073177,0.008186656050384045,0.008118860423564911,0.008133388124406338,0.008133388124406338,0
1997-03-25,0.008132725954055786,0.008146639913320541,0.008056070655584335,0.008082114160060883,0.008082114160060883,0
1997-03-27,0.00805152952671051,0.008110299706459045,0.00804181769490242,0.008096510544419289,0.008096510544419289,0
1997-03-28,0.008088652044534683,0.008088652044534683,0.008088652044534683,0.008088652044534683,0.008088652044534683,0
1997-03-31,0.008066467940807343,0.008101757615804672,0.008053475059568882,0.008078849874436855,0.008078849874436855,0
1997-04-01,0.008068419992923737,0.008240626193583012,0.008066467940807343,0.008203445002436638,0.008203445002436638,0
1997-04-02,0.008191349916160107,0.008200081996619701,0.00809978973120451,0.00812215730547905,0.00812215730547905,0
1997-04-03,0.008126117289066315,0.008166599087417126,0.00812215730547905,0.008157272823154926,0.008157272823154926,0
1997-04-04,0.008149959146976471,0.008169934153556824,0.008042464032769203,0.008048289455473423,0.008048289455473423,0
1997-04-07,0.00804052408784628,0.00806776899844408,0.007948493584990501,0.007955449633300304,0.007955449633300304,0
1997-04-08,0.007964953780174255,0.007987220771610737,0.007903888821601868,0.007917656563222408,0.007917656563222408,0
1997-04-09,0.007923930883407593,0.007936508394777775,0.007876496762037277,0.007884569466114044,0.007884569466114044,0
1997-04-10,0.007883327081799507,0.007971303537487984,0.00786782056093216,0.007948493584990501,0.007948493584990501,0
1997-04-11,0.007955449633300304,0.007955449633300304,0.007922046817839146,0.007930214516818523,0.007930214516818523,0
1997-04-14,0.007910140790045261,0.00793587788939476,0.007898270152509212,0.007900766097009182,0.007900766097009182,0
1997-04-15,0.007902015000581741,0.007942811585962772,0.007902015000581741,0.007936508394777775,0.007936508394777775,0
1997-04-16,0.007962417788803577,0.007962417788803577,0.007962417788803577,0.007962417788803577,0.007962417788803577,0
1997-04-17,0.007952919229865074,0.007970032282173634,0.007887679152190685,0.007936508394777775,0.007936508394777775,0
1997-04-18,0.007940919138491154,0.007961783558130264,0.007925186306238174,0.00794912502169609,0.00794912502169609,0
1997-04-21,0.007982119917869568,0.007997441105544567,0.007954183965921402,0.007977026514708996,0.007977026514708996,0
1997-04-22,0.007980208843946457,0.007980845868587494,0.007917029783129692,0.007927071303129196,0.007927071303129196,0
1997-04-23,0.007933359593153,0.007939659059047699,0.007923930883407593,0.00793398916721344,0.00793398916721344,0
1997-04-24,0.00793524831533432,0.007954816333949566,0.007912644185125828,0.007932101376354694,0.007932101376354694,0
1997-04-25,0.007923302240669727,0.007971303537487984,0.007913896813988686,0.007920792326331139,0.007920792326331139,0
1997-04-28,0.007879599928855896,0.007912644185125828,0.007869058288633823,0.007885191589593887,0.007885191589593887,0
1997-04-29,0.007886434905230999,0.00790951494127512,0.007877117022871971,0.007883948273956776,0.007883948273956776,0
1997-04-30,0.007883327081799507,0.007901391014456749,0.00786596443504095,0.007870297878980637,0.007870297878980637,0
1997-05-01,0.00786782056093216,0.00793524831533432,0.00784559827297926,0.007908264175057411,0.007908264175057411,0
1997-05-02,0.007905763573944569,0.007910766638815403,0.007883327081799507,0.007895776070654392,0.007895776070654392,0
1997-05-05,0.00789639912545681,0.007916403003036976,0.007886434905230999,0.00789764616638422,0.00789764616638422,0
1997-05-06,0.007891413755714893,0.007993604987859726,0.007890168577432632,0.00798275787383318,0.00798275787383318,0
1997-05-07,0.007983393967151642,0.008030193857848644,0.007952285930514336,0.007991689257323742,0.007991689257323742,0
1997-05-08,0.007989772595465183,0.008104384876787663,0.00798849668353796,0.008082767017185688,0.008082767017185688,0
1997-05-09,0.008100445382297039,0.008406187407672405,0.008099133148789406,0.008333333767950535,0.008333333767950535,0
1997-05-12,0.008460236713290215,0.008382229134440422,0.008382229134440422,0.008382229134440422,0.008382229134440422,0
1997-05-13,0.008405480533838272,0.00844594556838274,0.00835771020501852,0.00844594556838274,0.00844594556838274,0
1997-05-14,0.008461668156087399,0.008580008521676064,0.00838644802570343,0.008576329797506332,0.008576329797506332,0
1997-05-15,0.008533150888979435,0.008721437305212021,0.008525148965418339,0.008629617281258106,0.008629617281258106,0
1997-05-16,0.008620689623057842,0.008710801601409912,0.008547008968889713,0.008639308623969555,0.008639308623969555,0
1997-05-19,0.008643042296171188,0.008695651777088642,0.008584427647292614,0.008645283989608288,0.008645283989608288,0
1997-05-20,0.008673026226460934,0.008938148617744446,0.008654261939227581,0.008880995213985443,0.008880995213985443,0
1997-05-21,0.008866820484399796,0.008849557489156723,0.008739731274545193,0.008768083527684212,0.008768083527684212,0
1997-05-22,0.008752735331654549,0.008737440221011639,0.008596234954893589,0.008609556593000889,0.008609556593000889,0
1997-05-23,0.00861920416355133,0.008674531243741512,0.00863557867705822,0.008657258935272694,0.008657258935272694,0
1997-05-27,0.008598452433943748,0.008606592193245888,0.00856311060488224,0.00857265293598175,0.00857265293598175,0
1997-05-28,0.008573388680815697,0.008688852190971375,0.008616233244538307,0.008650518953800201,0.008650518953800201,0
1997-05-29,0.008650518953800201,0.008676789700984955,0.008576329797506332,0.008598452433943748,0.008598452433943748,0
1997-05-30,0.008596234954893589,0.008637070655822754,0.008560910820960999,0.008608815260231495,0.008608815260231495,0
1997-06-02,0.008628127165138721,0.008629617281258106,0.008560910820960999,0.00857265293598175,0.00857265293598175,0
1997-06-03,0.008563843555748463,0.008652015589177608,0.008559444919228554,0.008619946427643299,0.008619946427643299,0
1997-06-04,0.008618460968136787,0.00862515065819025,0.008576329797506332,0.00860363058745861,0.00860363058745861,0
